Id,PostId,Score,CreationDate,UserId,ContentLicense
4244,4366,0,2018-09-03T13:02:58.213,1397,CC BY-SA 4.0
4245,4365,0,2018-09-03T13:05:04.500,1397,CC BY-SA 4.0
4247,4358,0,2018-09-04T14:04:59.300,141,CC BY-SA 4.0
4248,4368,1,2018-09-05T07:04:03.107,6915,CC BY-SA 4.0
4250,4370,0,2018-09-06T06:49:47.267,1118,CC BY-SA 4.0
4253,4370,0,2018-09-06T13:37:52.673,4921,CC BY-SA 4.0
4254,4358,0,2018-09-06T14:56:44.993,6698,CC BY-SA 4.0
4256,4374,0,2018-09-06T15:31:00.673,1848,CC BY-SA 4.0
4257,4375,0,2018-09-06T15:33:52.250,1848,CC BY-SA 4.0
4259,4370,1,2018-09-06T19:01:14.577,1397,CC BY-SA 4.0
4260,4376,0,2018-09-06T19:18:03.507,6931,CC BY-SA 4.0
4262,4377,0,2018-09-07T01:11:42.517,1848,CC BY-SA 4.0
4263,4378,0,2018-09-07T01:12:59.313,1848,CC BY-SA 4.0
4264,4376,0,2018-09-07T11:30:48.177,6931,CC BY-SA 4.0
4265,4377,1,2018-09-07T13:39:23.857,25,CC BY-SA 4.0
4266,4375,0,2018-09-07T13:56:47.897,6931,CC BY-SA 4.0
4267,4370,0,2018-09-07T20:01:09.013,4921,CC BY-SA 4.0
4268,4370,1,2018-09-08T05:52:04.367,1118,CC BY-SA 4.0
4269,4370,1,2018-09-08T11:46:48.823,1397,CC BY-SA 4.0
4270,4370,1,2018-09-08T11:59:17.927,1397,CC BY-SA 4.0
4271,4370,0,2018-09-08T12:44:18.537,4921,CC BY-SA 4.0
4273,4370,1,2018-09-09T16:17:57.137,1397,CC BY-SA 4.0
4274,4385,0,2018-09-09T16:51:06.050,1484,CC BY-SA 4.0
4275,4385,0,2018-09-10T09:42:05.430,1848,CC BY-SA 4.0
4276,4351,0,2018-09-10T16:44:03.790,6617,CC BY-SA 4.0
4277,4389,0,2018-09-11T08:43:26.683,1848,CC BY-SA 4.0
4278,4348,0,2018-09-11T12:34:54.643,1397,CC BY-SA 4.0
4279,4387,0,2018-09-11T12:35:46.817,1397,CC BY-SA 4.0
4280,4387,0,2018-09-11T14:47:44.090,1848,CC BY-SA 4.0
4282,4351,0,2018-09-17T14:20:04.847,6617,CC BY-SA 4.0
4286,24,0,2018-09-19T14:24:06.417,6967,CC BY-SA 4.0
4287,4396,2,2018-09-19T23:06:54.740,1848,CC BY-SA 4.0
4288,4398,0,2018-09-20T05:02:23.513,3392,CC BY-SA 4.0
4289,4398,0,2018-09-20T07:35:32.047,1848,CC BY-SA 4.0
4290,4379,0,2018-09-20T12:56:27.747,141,CC BY-SA 4.0
4291,4398,0,2018-09-20T16:59:27.360,6970,CC BY-SA 4.0
4293,4396,0,2018-09-21T13:10:44.553,6967,CC BY-SA 4.0
4294,4405,3,2018-09-25T14:03:33.873,1397,CC BY-SA 4.0
4295,4404,1,2018-09-25T18:49:33.180,803,CC BY-SA 4.0
4296,4409,0,2018-09-26T08:31:17.713,1848,CC BY-SA 4.0
4297,4409,0,2018-09-26T11:36:44.947,6506,CC BY-SA 4.0
4298,4409,0,2018-09-26T13:03:35.033,1848,CC BY-SA 4.0
4299,4409,0,2018-09-26T13:40:38.340,1397,CC BY-SA 4.0
4300,4409,0,2018-09-26T13:55:21.617,1397,CC BY-SA 4.0
4301,4405,0,2018-09-27T09:00:11.530,25,CC BY-SA 4.0
4302,4413,0,2018-09-27T14:34:29.417,7004,CC BY-SA 4.0
4303,4397,0,2018-09-27T19:53:19.560,7008,CC BY-SA 4.0
4304,4405,4,2018-09-28T01:51:40.403,277,CC BY-SA 4.0
4308,4418,0,2018-09-29T17:10:23.177,1848,CC BY-SA 4.0
4309,4418,0,2018-09-30T18:34:38.663,3509,CC BY-SA 4.0
4310,4418,1,2018-09-30T21:30:51.863,1848,CC BY-SA 4.0
4311,4420,0,2018-10-01T09:17:41.943,1397,CC BY-SA 4.0
4320,4412,0,2018-10-03T03:21:49.547,6922,CC BY-SA 4.0
4321,4422,0,2018-10-03T03:23:11.577,6922,CC BY-SA 4.0
4322,4422,1,2018-10-03T10:25:50.457,1397,CC BY-SA 4.0
4323,4422,0,2018-10-03T10:29:15.537,6922,CC BY-SA 4.0
4324,4137,0,2018-10-04T09:13:17.520,6520,CC BY-SA 4.0
4325,4420,0,2018-10-05T10:42:13.897,4219,CC BY-SA 4.0
4327,4411,0,2018-10-05T22:25:34.573,1525,CC BY-SA 4.0
4330,4297,0,2018-10-07T11:09:37.767,,CC BY-SA 4.0
4331,4405,0,2018-10-09T15:29:56.223,25,CC BY-SA 4.0
4333,4436,0,2018-10-13T01:29:07.400,7048,CC BY-SA 4.0
4334,2319,0,2018-10-14T15:08:36.130,1397,CC BY-SA 4.0
4335,2319,0,2018-10-15T09:18:24.143,1502,CC BY-SA 4.0
4336,2319,0,2018-10-15T15:25:34.500,1397,CC BY-SA 4.0
4339,4440,1,2018-10-16T12:48:29.693,6974,CC BY-SA 4.0
4340,4440,1,2018-10-17T08:41:13.803,1848,CC BY-SA 4.0
4341,4439,0,2018-10-17T08:45:02.650,1848,CC BY-SA 4.0
4342,4447,1,2018-10-17T17:08:17.500,1118,CC BY-SA 4.0
4343,4447,0,2018-10-17T17:20:30.650,7067,CC BY-SA 4.0
4344,4327,0,2018-10-17T17:52:13.997,1525,CC BY-SA 4.0
4345,4327,0,2018-10-17T19:42:22.503,1848,CC BY-SA 4.0
4346,4327,0,2018-10-17T20:09:26.400,1525,CC BY-SA 4.0
4347,4358,0,2018-10-17T22:13:46.017,1776,CC BY-SA 4.0
4348,4439,0,2018-10-19T08:45:07.500,1397,CC BY-SA 4.0
4349,2082,1,2018-10-19T19:44:41.313,6461,CC BY-SA 4.0
4351,2081,0,2018-10-19T10:16:20.550,7078,CC BY-SA 4.0
4354,4464,0,2018-10-24T10:30:01.250,1848,CC BY-SA 4.0
4355,4459,0,2018-10-24T10:34:21.610,1848,CC BY-SA 4.0
4356,4465,0,2018-10-24T10:46:08.660,1848,CC BY-SA 4.0
4357,4465,0,2018-10-24T11:46:02.577,1397,CC BY-SA 4.0
4358,4465,0,2018-10-24T11:47:01.620,7099,CC BY-SA 4.0
4359,4453,0,2018-10-24T11:51:15.103,1397,CC BY-SA 4.0
4360,4453,0,2018-10-24T16:36:23.077,7086,CC BY-SA 4.0
4361,4453,0,2018-10-25T13:40:35.047,1397,CC BY-SA 4.0
4363,4453,0,2018-10-25T16:58:14.160,7086,CC BY-SA 4.0
4364,4439,0,2018-10-25T17:48:39.973,7048,CC BY-SA 4.0
4365,4439,0,2018-10-25T17:49:13.853,7048,CC BY-SA 4.0
4372,4469,1,2018-10-27T08:51:22.340,1848,CC BY-SA 4.0
4377,4479,0,2018-11-01T08:19:29.757,1848,CC BY-SA 4.0
4378,4471,0,2018-11-01T08:32:33.553,2010,CC BY-SA 4.0
4379,4479,0,2018-11-01T12:55:06.393,1397,CC BY-SA 4.0
4380,4481,0,2018-11-01T13:03:59.847,1397,CC BY-SA 4.0
4381,48,2,2018-11-02T14:32:32.897,1397,CC BY-SA 4.0
4383,4487,1,2018-11-09T00:55:54.157,7048,CC BY-SA 4.0
4384,4486,0,2018-11-09T20:35:47.940,7150,CC BY-SA 4.0
4385,4487,0,2018-11-09T20:51:54.127,1848,CC BY-SA 4.0
4386,4493,1,2018-11-09T20:58:57.137,1848,CC BY-SA 4.0
4387,4471,0,2018-11-10T00:11:27.503,7150,CC BY-SA 4.0
4388,4499,2,2018-11-10T19:59:00.290,1848,CC BY-SA 4.0
4392,4502,5,2018-11-14T11:48:53.567,1118,CC BY-SA 4.0
4393,3239,0,2018-11-14T13:36:32.137,203,CC BY-SA 4.0
4397,4505,0,2018-11-19T13:04:13.990,4082,CC BY-SA 4.0
4399,4490,0,2018-11-13T15:59:18.523,7158,CC BY-SA 4.0
4400,299,0,2018-11-20T12:36:46.410,124,CC BY-SA 4.0
4401,4508,0,2018-11-20T21:35:56.337,1118,CC BY-SA 4.0
4402,4507,0,2018-11-20T21:42:44.963,1118,CC BY-SA 4.0
4403,4507,0,2018-11-20T21:46:56.913,1118,CC BY-SA 4.0
4405,4505,0,2018-11-22T09:15:46.007,1848,CC BY-SA 4.0
4406,4503,0,2018-11-22T09:22:16.570,1848,CC BY-SA 4.0
4407,4507,0,2018-11-23T03:01:14.090,2241,CC BY-SA 4.0
4409,4520,2,2018-11-25T12:42:47.013,1848,CC BY-SA 4.0
4412,4531,0,2018-11-28T18:24:04.117,7187,CC BY-SA 4.0
4413,4531,0,2018-11-28T18:27:32.613,7204,CC BY-SA 4.0
4415,4528,0,2018-11-29T10:17:05.523,1848,CC BY-SA 4.0
4416,4528,0,2018-11-29T20:17:11.690,7204,CC BY-SA 4.0
4419,4536,0,2018-12-01T21:14:37.817,2908,CC BY-SA 4.0
4420,4536,0,2018-12-02T04:52:44.597,7214,CC BY-SA 4.0
4421,4538,0,2018-12-02T22:30:17.473,7211,CC BY-SA 4.0
4422,4538,0,2018-12-03T11:07:45.907,1848,CC BY-SA 4.0
4423,4540,0,2018-12-03T13:15:50.203,7220,CC BY-SA 4.0
4424,4540,0,2018-12-04T09:16:09.693,1848,CC BY-SA 4.0
4428,3382,0,2018-12-05T00:32:02.723,3830,CC BY-SA 4.0
4432,4545,0,2018-12-05T23:06:31.813,7235,CC BY-SA 4.0
4433,4385,0,2018-12-05T23:08:57.217,7235,CC BY-SA 4.0
4439,4547,2,2018-12-06T20:15:52.207,1118,CC BY-SA 4.0
4441,4547,0,2018-12-07T09:03:33.943,7237,CC BY-SA 4.0
4442,4547,1,2018-12-07T15:08:14.140,1848,CC BY-SA 4.0
4443,4549,0,2018-12-07T15:11:09.307,1848,CC BY-SA 4.0
4444,4505,0,2018-12-07T23:13:16.333,7172,CC BY-SA 4.0
4446,4549,0,2018-12-08T08:32:27.877,1118,CC BY-SA 4.0
4448,4551,0,2018-12-09T21:20:17.513,7241,CC BY-SA 4.0
4449,4549,0,2018-12-09T21:21:24.690,7241,CC BY-SA 4.0
4450,4549,0,2018-12-09T21:46:43.600,1118,CC BY-SA 4.0
4451,4549,0,2018-12-10T02:27:22.383,7241,CC BY-SA 4.0
4452,4549,0,2018-12-10T02:27:49.913,7241,CC BY-SA 4.0
4453,4552,0,2018-12-11T17:20:44.123,7233,CC BY-SA 4.0
4454,4552,0,2018-12-12T09:26:03.123,1848,CC BY-SA 4.0
4456,4558,0,2018-12-13T19:01:34.353,1118,CC BY-SA 4.0
4459,4561,0,2018-12-14T17:32:55.693,7241,CC BY-SA 4.0
4460,4561,0,2018-12-14T20:48:20.080,7265,CC BY-SA 4.0
4462,4561,0,2018-12-16T12:19:26.840,3896,CC BY-SA 4.0
4463,4561,0,2018-12-17T09:55:45.517,1848,CC BY-SA 4.0
4464,4561,0,2018-12-17T14:20:18.150,7265,CC BY-SA 4.0
4467,4351,0,2018-12-18T17:21:59.353,3896,CC BY-SA 4.0
4468,4562,0,2018-12-19T02:11:15.527,4117,CC BY-SA 4.0
4470,4562,0,2018-12-19T10:24:51.267,7272,CC BY-SA 4.0
4471,4562,0,2018-12-19T15:21:41.607,1848,CC BY-SA 4.0
4472,4535,0,2018-12-22T05:57:02.300,3981,CC BY-SA 4.0
4473,4503,0,2018-12-22T06:02:06.090,3981,CC BY-SA 4.0
4474,4490,0,2018-12-22T06:05:40.907,3981,CC BY-SA 4.0
4475,1853,0,2018-12-22T17:42:35.593,7287,CC BY-SA 4.0
4476,2706,0,2018-12-23T16:31:26.577,3896,CC BY-SA 4.0
4481,4578,0,2018-12-30T01:28:04.703,1848,CC BY-SA 4.0
4482,4578,0,2018-12-30T02:42:41.887,4595,CC BY-SA 4.0
4483,4578,0,2018-12-30T10:37:07.207,1848,CC BY-SA 4.0
4484,4579,0,2018-12-30T16:07:17.447,1848,CC BY-SA 4.0
4485,4579,0,2018-12-30T17:00:00.547,3509,CC BY-SA 4.0
4486,4579,0,2018-12-30T18:30:00.840,1848,CC BY-SA 4.0
4487,4579,0,2018-12-30T19:26:03.547,3509,CC BY-SA 4.0
4488,4579,0,2018-12-31T04:03:07.293,2908,CC BY-SA 4.0
4493,4584,0,2019-01-03T09:16:46.487,1118,CC BY-SA 4.0
4496,4585,0,2019-01-04T15:12:43.353,7321,CC BY-SA 4.0
4498,4587,0,2019-01-04T18:37:46.323,1118,CC BY-SA 4.0
4499,4587,0,2019-01-04T18:44:02.297,7332,CC BY-SA 4.0
4500,4587,0,2019-01-04T22:36:19.060,1848,CC BY-SA 4.0
4506,4595,0,2019-01-09T23:00:05.650,4471,CC BY-SA 4.0
4507,4595,0,2019-01-09T23:07:56.903,1848,CC BY-SA 4.0
4508,4595,0,2019-01-10T12:04:28.960,4471,CC BY-SA 4.0
4509,4595,1,2019-01-10T14:38:22.027,1848,CC BY-SA 4.0
4511,4602,1,2019-01-13T10:47:38.730,1118,CC BY-SA 4.0
4513,3329,0,2019-01-21T13:01:55.517,3718,CC BY-SA 4.0
4514,4152,0,2019-01-17T20:23:31.420,7368,CC BY-SA 4.0
4515,4608,0,2019-01-22T15:35:08.193,141,CC BY-SA 4.0
4517,4618,0,2019-01-24T16:38:56.313,1118,CC BY-SA 4.0
4518,4619,0,2019-01-24T16:39:37.057,1118,CC BY-SA 4.0
4519,4619,0,2019-01-24T19:08:17.180,7395,CC BY-SA 4.0
4520,4621,0,2019-01-24T19:08:57.463,7395,CC BY-SA 4.0
4521,4618,0,2019-01-24T19:18:02.797,7395,CC BY-SA 4.0
4522,4618,0,2019-01-24T19:25:07.307,1118,CC BY-SA 4.0
4523,4621,0,2019-01-24T19:28:52.077,1118,CC BY-SA 4.0
4524,4622,1,2019-01-25T10:16:35.373,7395,CC BY-SA 4.0
4526,4618,0,2019-01-25T10:56:47.353,1848,CC BY-SA 4.0
4527,4616,0,2019-01-25T11:00:04.020,1848,CC BY-SA 4.0
4528,4616,0,2019-01-25T11:00:46.907,1848,CC BY-SA 4.0
4530,4624,0,2019-01-25T21:17:16.887,6919,CC BY-SA 4.0
4536,4482,0,2019-01-29T15:07:28.133,6821,CC BY-SA 4.0
4537,1823,0,2019-01-31T03:31:38.663,1431,CC BY-SA 4.0
4540,4632,0,2019-02-01T18:50:42.783,7321,CC BY-SA 4.0
4541,4632,0,2019-02-01T19:08:30.647,7321,CC BY-SA 4.0
4542,4638,0,2019-02-01T23:20:20.463,1118,CC BY-SA 4.0
4544,4637,0,2019-02-02T23:30:14.570,3509,CC BY-SA 4.0
4545,4635,4,2019-02-03T07:19:46.690,1118,CC BY-SA 4.0
4546,4637,0,2019-02-03T17:15:25.187,7339,CC BY-SA 4.0
4547,4480,1,2019-02-03T17:38:12.243,7339,CC BY-SA 4.0
4548,4481,0,2019-02-03T17:40:27.617,7339,CC BY-SA 4.0
4549,4510,0,2019-02-03T17:44:02.223,7339,CC BY-SA 4.0
4550,4637,0,2019-02-03T19:17:20.310,3509,CC BY-SA 4.0
4551,4621,0,2019-02-05T10:30:58.270,7395,CC BY-SA 4.0
4552,1946,0,2019-02-05T17:53:11.097,7339,CC BY-SA 4.0
4553,4647,0,2019-02-05T18:16:33.813,7082,CC BY-SA 4.0
4554,4649,0,2019-02-05T20:28:28.543,4595,CC BY-SA 4.0
4555,1946,0,2019-02-07T02:33:29.823,959,CC BY-SA 4.0
4557,4654,0,2019-02-08T17:26:32.240,7339,CC BY-SA 4.0
4558,1946,0,2019-02-08T17:31:01.120,7339,CC BY-SA 4.0
4559,4654,0,2019-02-08T17:49:35.310,7444,CC BY-SA 4.0
4560,4654,0,2019-02-08T20:04:47.410,7339,CC BY-SA 4.0
4561,1946,0,2019-02-09T01:47:27.627,959,CC BY-SA 4.0
4562,4656,1,2019-02-11T13:08:46.707,1118,CC BY-SA 4.0
4563,4166,0,2019-02-11T13:23:09.183,6506,CC BY-SA 4.0
4564,4656,0,2019-02-12T00:34:43.550,7451,CC BY-SA 4.0
4566,4656,1,2019-02-13T16:06:33.503,1118,CC BY-SA 4.0
4567,2168,1,2019-02-13T18:31:35.443,1403,CC BY-SA 4.0
4568,3977,0,2019-02-17T23:13:44.900,1917,CC BY-SA 4.0
4569,2168,0,2019-02-18T19:48:55.967,1327,CC BY-SA 4.0
4570,4662,0,2019-02-19T18:13:21.157,7466,CC BY-SA 4.0
4572,4668,0,2019-02-26T00:54:41.003,7484,CC BY-SA 4.0
4573,4668,0,2019-02-26T01:01:03.027,7484,CC BY-SA 4.0
4574,4668,0,2019-02-26T01:02:12.647,7484,CC BY-SA 4.0
4576,4668,0,2019-02-26T14:38:28.787,7306,CC BY-SA 4.0
4580,4675,0,2019-02-27T17:00:08.727,7484,CC BY-SA 4.0
4581,4675,0,2019-02-27T17:52:26.400,7496,CC BY-SA 4.0
4582,4578,0,2019-02-27T18:36:08.783,7496,CC BY-SA 4.0
4583,4649,0,2019-02-27T18:40:19.123,7496,CC BY-SA 4.0
4584,4405,2,2019-02-27T20:19:04.563,7496,CC BY-SA 4.0
4585,4401,0,2019-02-27T20:22:15.503,7496,CC BY-SA 4.0
4586,4356,1,2019-02-27T20:35:26.660,7496,CC BY-SA 4.0
4592,4672,0,2019-02-27T21:53:31.147,1118,CC BY-SA 4.0
4595,4667,0,2019-03-01T06:37:08.427,1848,CC BY-SA 4.0
4597,4676,1,2019-03-01T20:53:14.700,7505,CC BY-SA 4.0
4598,2954,0,2019-03-01T21:01:02.430,7505,CC BY-SA 4.0
4599,4668,0,2019-03-01T21:24:10.453,7505,CC BY-SA 4.0
4600,4668,0,2019-03-02T03:20:46.113,7484,CC BY-SA 4.0
4601,4684,0,2019-03-02T06:29:29.860,1848,CC BY-SA 4.0
4604,2286,0,2019-03-03T07:24:42.797,581,CC BY-SA 4.0
4605,2286,0,2019-03-03T07:35:54.453,1118,CC BY-SA 4.0
4606,4675,0,2019-03-03T23:03:58.360,7420,CC BY-SA 4.0
4608,4675,0,2019-03-06T23:54:34.583,7484,CC BY-SA 4.0
4609,4695,0,2019-03-07T06:43:40.157,6915,CC BY-SA 4.0
4610,4695,1,2019-03-07T07:38:20.917,803,CC BY-SA 4.0
4612,4691,2,2019-03-07T13:13:14.350,1118,CC BY-SA 4.0
4613,4694,0,2019-03-07T13:13:57.530,1848,CC BY-SA 4.0
4615,4693,0,2019-03-07T13:18:29.690,1118,CC BY-SA 4.0
4618,2581,0,2019-03-03T21:41:47.053,7514,CC BY-SA 4.0
4619,4668,0,2019-03-09T20:00:06.840,7484,CC BY-SA 4.0
4620,4668,0,2019-03-11T13:12:13.933,7306,CC BY-SA 4.0
4622,107,0,2019-02-21T23:06:15.893,7480,CC BY-SA 4.0
4624,4668,0,2019-03-12T17:30:06.820,7484,CC BY-SA 4.0
4625,4668,0,2019-03-13T01:58:48.443,7306,CC BY-SA 4.0
4626,4386,0,2019-03-15T12:27:55.187,7548,CC BY-SA 4.0
4629,4703,0,2019-03-22T05:50:23.123,1848,CC BY-SA 4.0
4630,4668,0,2019-03-22T23:27:46.723,7484,CC BY-SA 4.0
4631,4695,0,2019-03-25T21:06:30.690,1118,CC BY-SA 4.0
4632,4714,1,2019-03-28T00:28:51.050,7572,CC BY-SA 4.0
4636,11,0,2019-03-30T00:42:16.810,7580,CC BY-SA 4.0
4637,2557,1,2019-03-30T00:45:27.617,7580,CC BY-SA 4.0
4638,4719,1,2019-04-02T14:19:45.063,25,CC BY-SA 4.0
4639,4725,0,2019-04-05T17:23:02.950,6490,CC BY-SA 4.0
4640,4724,0,2019-04-05T18:30:38.480,7445,CC BY-SA 4.0
4641,4132,0,2019-04-10T18:55:43.633,3483,CC BY-SA 4.0
4642,4367,0,2019-04-10T18:56:44.303,3483,CC BY-SA 4.0
4645,3931,1,2019-04-17T06:29:18.643,1848,CC BY-SA 4.0
4649,4739,1,2019-04-19T03:48:05.993,2908,CC BY-SA 4.0
4650,4745,0,2019-04-20T00:33:14.990,7630,CC BY-SA 4.0
4651,4745,0,2019-04-20T09:18:04.173,3896,CC BY-SA 4.0
4652,4746,0,2019-04-21T17:56:26.600,2908,CC BY-SA 4.0
4653,4746,0,2019-04-21T22:17:21.847,1118,CC BY-SA 4.0
4654,4742,1,2019-04-23T11:50:40.017,7651,CC BY-SA 4.0
4655,4729,0,2019-04-23T13:06:37.873,7651,CC BY-SA 4.0
4657,4612,0,2019-04-24T13:18:43.233,6600,CC BY-SA 4.0
4658,4675,0,2019-04-24T17:20:23.183,7651,CC BY-SA 4.0
4659,4709,0,2019-04-24T17:20:48.307,7651,CC BY-SA 4.0
4660,4729,0,2019-04-27T18:40:49.130,7618,CC BY-SA 4.0
4661,4755,0,2019-04-29T19:35:45.530,1118,CC BY-SA 4.0
4663,4758,0,2019-05-03T23:52:00.590,7667,CC BY-SA 4.0
4664,4760,0,2019-05-04T05:01:14.987,1118,CC BY-SA 4.0
4665,4760,1,2019-05-04T05:08:32.680,1118,CC BY-SA 4.0
4666,4760,0,2019-05-05T19:27:52.270,7452,CC BY-SA 4.0
4667,4758,0,2019-05-07T10:58:47.257,1848,CC BY-SA 4.0
4671,2686,0,2019-05-08T08:33:21.600,294,CC BY-SA 4.0
4672,2682,0,2019-05-08T08:34:19.973,294,CC BY-SA 4.0
4673,4770,0,2019-05-10T14:48:39.470,1118,CC BY-SA 4.0
4675,4770,0,2019-05-13T12:19:50.813,4585,CC BY-SA 4.0
4676,4777,0,2019-05-17T15:30:06.983,7714,CC BY-SA 4.0
4677,4777,0,2019-05-17T15:34:47.810,6506,CC BY-SA 4.0
4678,4777,0,2019-05-17T15:36:55.927,7714,CC BY-SA 4.0
4679,4774,0,2019-05-17T15:39:19.323,6506,CC BY-SA 4.0
4680,4774,0,2019-05-17T16:05:46.587,7714,CC BY-SA 4.0
4681,4777,0,2019-05-17T16:23:05.860,6506,CC BY-SA 4.0
4682,1823,0,2019-05-18T18:49:21.653,6506,CC BY-SA 4.0
4683,4744,0,2019-05-20T19:55:17.720,6506,CC BY-SA 4.0
4684,4744,0,2019-05-20T20:00:59.533,1118,CC BY-SA 4.0
4685,4500,0,2019-05-22T16:53:27.147,7743,CC BY-SA 4.0
4686,4359,0,2019-05-22T16:55:45.677,7743,CC BY-SA 4.0
4687,4723,0,2019-05-24T17:57:45.260,6506,CC BY-SA 4.0
4688,4751,0,2019-05-24T18:16:33.557,6506,CC BY-SA 4.0
4689,4707,0,2019-05-25T15:52:30.687,5223,CC BY-SA 4.0
4690,4751,1,2019-05-25T15:57:08.360,5223,CC BY-SA 4.0
4691,4748,0,2019-05-25T16:01:48.143,5223,CC BY-SA 4.0
4692,4702,0,2019-05-25T22:32:32.177,5223,CC BY-SA 4.0
4693,4789,0,2019-05-26T14:30:26.957,6506,CC BY-SA 4.0
4694,3265,0,2019-05-26T18:14:29.553,6506,CC BY-SA 4.0
4695,4707,0,2019-05-27T09:36:13.783,526,CC BY-SA 4.0
4696,4796,0,2019-05-30T16:46:29.873,7760,CC BY-SA 4.0
4697,4796,0,2019-05-30T17:20:27.947,7761,CC BY-SA 4.0
4698,4796,0,2019-05-30T17:48:30.033,7760,CC BY-SA 4.0
4699,4795,0,2019-05-30T19:34:12.137,1118,CC BY-SA 4.0
4700,4795,0,2019-05-30T19:48:15.770,7760,CC BY-SA 4.0
4701,2362,1,2019-06-03T04:21:29.203,7768,CC BY-SA 4.0
4702,4800,0,2019-06-01T09:29:15.360,1118,CC BY-SA 4.0
4703,4802,0,2019-06-04T13:19:52.093,141,CC BY-SA 4.0
4704,4802,0,2019-06-04T14:05:01.110,6506,CC BY-SA 4.0
4705,4803,0,2019-06-05T22:41:04.013,7767,CC BY-SA 4.0
4706,3916,0,2019-06-06T08:29:24.350,6506,CC BY-SA 4.0
4707,4804,1,2019-06-08T09:52:52.213,1848,CC BY-SA 4.0
4708,409,1,2019-06-08T15:36:46.337,6506,CC BY-SA 4.0
4709,4805,0,2019-06-09T00:41:19.310,6506,CC BY-SA 4.0
4710,4806,1,2019-06-09T19:23:01.343,6506,CC BY-SA 4.0
4711,4806,1,2019-06-09T21:29:59.097,1118,CC BY-SA 4.0
4713,1936,1,2019-06-17T22:47:45.693,2707,CC BY-SA 4.0
4714,4810,0,2019-06-18T13:09:12.017,7805,CC BY-SA 4.0
4716,4814,2,2019-06-21T12:16:37.363,1848,CC BY-SA 4.0
4717,4797,0,2019-06-22T18:27:44.717,2745,CC BY-SA 4.0
4718,4797,0,2019-06-22T18:31:47.997,6506,CC BY-SA 4.0
4719,4817,0,2019-06-23T05:12:08.557,1118,CC BY-SA 4.0
4720,4220,0,2019-06-23T05:18:31.650,1118,CC BY-SA 4.0
4721,4814,0,2019-06-23T05:24:07.290,1118,CC BY-SA 4.0
4722,4220,0,2019-06-24T06:52:45.547,6689,CC BY-SA 4.0
4723,318,0,2019-06-27T01:04:08.480,6506,CC BY-SA 4.0
4725,4820,1,2019-06-27T05:36:30.807,1118,CC BY-SA 4.0
4727,4813,1,2019-06-27T05:41:12.187,1118,CC BY-SA 4.0
4729,324,1,2019-06-29T16:28:18.743,7837,CC BY-SA 4.0
4731,4825,1,2019-07-02T06:43:31.733,1848,CC BY-SA 4.0
4732,4825,0,2019-07-02T06:50:38.840,7841,CC BY-SA 4.0
4733,4814,0,2019-07-04T09:50:12.287,7816,CC BY-SA 4.0
4735,4714,1,2019-07-05T04:29:46.073,6506,CC BY-SA 4.0
4736,4635,0,2019-07-05T12:06:11.957,25,CC BY-SA 4.0
4737,1993,0,2019-07-07T18:37:44.767,7859,CC BY-SA 4.0
4738,4834,0,2019-07-09T22:20:26.770,6506,CC BY-SA 4.0
4739,4835,0,2019-07-10T13:58:58.160,5154,CC BY-SA 4.0
4740,4834,0,2019-07-10T16:13:11.893,3896,CC BY-SA 4.0
4741,4835,1,2019-07-11T03:28:50.250,6506,CC BY-SA 4.0
4742,4835,0,2019-07-11T11:44:15.280,1848,CC BY-SA 4.0
4743,4835,0,2019-07-11T17:00:08.520,5154,CC BY-SA 4.0
4744,4834,0,2019-07-11T17:06:04.580,5154,CC BY-SA 4.0
4745,4834,0,2019-07-11T17:07:13.313,5154,CC BY-SA 4.0
4746,4835,0,2019-07-12T03:55:05.250,6506,CC BY-SA 4.0
4747,4835,0,2019-07-12T07:17:26.723,1848,CC BY-SA 4.0
4751,4841,0,2019-07-17T07:05:05.163,1683,CC BY-SA 4.0
4752,2317,0,2019-07-17T08:42:41.287,3896,CC BY-SA 4.0
4754,2317,0,2019-07-17T20:02:14.730,1683,CC BY-SA 4.0
4755,4839,0,2019-07-19T08:11:13.990,7887,CC BY-SA 4.0
4756,4842,2,2019-07-21T07:22:32.640,7901,CC BY-SA 4.0
4757,4846,0,2019-07-24T16:56:58.240,7909,CC BY-SA 4.0
4758,4848,1,2019-07-27T19:56:51.430,1118,CC BY-SA 4.0
4759,4851,0,2019-07-29T21:17:01.390,6506,CC BY-SA 4.0
4761,4851,0,2019-07-30T06:44:06.667,1848,CC BY-SA 4.0
4765,4855,1,2019-08-04T09:12:14.653,1118,CC BY-SA 4.0
4767,4857,0,2019-08-07T10:23:23.697,1848,CC BY-SA 4.0
4769,70,0,2019-08-09T12:49:04.797,7954,CC BY-SA 4.0
4770,4862,0,2019-08-14T02:45:43.540,6506,CC BY-SA 4.0
4772,3569,0,2019-08-15T13:45:43.153,7963,CC BY-SA 4.0
4773,1648,0,2019-08-20T20:10:38.530,7979,CC BY-SA 4.0
4774,4466,0,2019-08-21T02:13:28.093,7963,CC BY-SA 4.0
4775,3569,0,2019-08-21T07:54:26.750,4156,CC BY-SA 4.0
4776,4466,0,2019-08-21T11:57:06.910,7098,CC BY-SA 4.0
4777,3569,0,2019-08-21T14:11:27.423,7963,CC BY-SA 4.0
4778,3569,0,2019-08-21T14:12:41.527,7963,CC BY-SA 4.0
