Id,PostId,VoteTypeId,CreationDate,UserId,BountyAmount
14205,3427,3,2017-02-27T00:00:00.000,,
14206,3419,15,2017-02-27T00:00:00.000,,
14207,3418,15,2017-02-27T00:00:00.000,,
14208,2702,15,2017-02-27T00:00:00.000,,
14209,3419,10,2017-02-27T00:00:00.000,,
14210,3418,15,2017-02-27T00:00:00.000,,
14211,3301,2,2017-02-27T00:00:00.000,,
14212,3434,2,2017-02-27T00:00:00.000,,
14213,3435,2,2017-02-27T00:00:00.000,,
14215,3436,3,2017-02-28T00:00:00.000,,
14216,3436,3,2017-02-28T00:00:00.000,,
14217,3436,3,2017-02-28T00:00:00.000,,
14218,3436,3,2017-02-28T00:00:00.000,,
14219,3436,3,2017-02-28T00:00:00.000,,
14220,3436,3,2017-02-28T00:00:00.000,,
14221,3436,12,2017-02-28T00:00:00.000,,
14222,3436,10,2017-02-28T00:00:00.000,,
14223,3137,2,2017-02-28T00:00:00.000,,
14224,1882,2,2017-02-28T00:00:00.000,,
14225,3434,2,2017-02-28T00:00:00.000,,
14226,3434,2,2017-02-28T00:00:00.000,,
14227,3438,2,2017-02-28T00:00:00.000,,
14228,3438,2,2017-02-28T00:00:00.000,,
14231,3438,2,2017-03-01T00:00:00.000,,
14232,3434,2,2017-03-01T00:00:00.000,,
14233,3441,2,2017-03-01T00:00:00.000,,
14235,3441,2,2017-03-01T00:00:00.000,,
14236,486,2,2017-03-01T00:00:00.000,,
14237,1938,5,2017-03-01T00:00:00.000,3978,
14238,3439,2,2017-03-02T00:00:00.000,,
14239,3435,2,2017-03-02T00:00:00.000,,
14240,3441,2,2017-03-02T00:00:00.000,,
14241,2189,2,2017-03-02T00:00:00.000,,
14242,2171,5,2017-03-02T00:00:00.000,1427,
14243,1686,2,2017-03-02T00:00:00.000,,
14244,1686,5,2017-03-02T00:00:00.000,1427,
14245,3049,2,2017-03-02T00:00:00.000,,
14246,56,2,2017-03-02T00:00:00.000,,
14247,56,5,2017-03-02T00:00:00.000,1427,
14248,64,2,2017-03-02T00:00:00.000,,
14249,262,2,2017-03-02T00:00:00.000,,
14250,3438,1,2017-03-02T00:00:00.000,,
14251,3435,1,2017-03-02T00:00:00.000,,
14252,3444,2,2017-03-03T00:00:00.000,,
14253,3443,3,2017-03-03T00:00:00.000,,
14254,3302,16,2017-03-03T00:00:00.000,,
14255,3424,16,2017-03-03T00:00:00.000,,
14256,3049,2,2017-03-03T00:00:00.000,,
14257,1686,2,2017-03-03T00:00:00.000,,
14258,1693,2,2017-03-03T00:00:00.000,,
14259,3434,2,2017-03-03T00:00:00.000,,
14260,3438,2,2017-03-03T00:00:00.000,,
14261,3359,10,2017-03-03T00:00:00.000,,
14262,3404,10,2017-03-03T00:00:00.000,,
14263,3417,10,2017-03-03T00:00:00.000,,
14264,3432,3,2017-03-03T00:00:00.000,,
14265,3441,1,2017-03-03T00:00:00.000,,
14266,3438,2,2017-03-03T00:00:00.000,,
14267,3422,16,2017-03-03T00:00:00.000,,
14268,3101,2,2017-03-03T00:00:00.000,,
14269,1864,2,2017-03-03T00:00:00.000,,
14270,1833,2,2017-03-03T00:00:00.000,,
14271,3425,2,2017-03-03T00:00:00.000,,
14272,3424,2,2017-03-03T00:00:00.000,,
14273,3446,2,2017-03-03T00:00:00.000,,
14275,3446,2,2017-03-04T00:00:00.000,,
14318,3445,2,2017-03-04T00:00:00.000,,
14319,3446,2,2017-03-04T00:00:00.000,,
14320,3101,2,2017-03-04T00:00:00.000,,
14322,3433,2,2017-03-04T00:00:00.000,,
14323,3423,2,2017-03-04T00:00:00.000,,
14324,3422,2,2017-03-04T00:00:00.000,,
14325,3422,2,2017-03-05T00:00:00.000,,
14326,1526,2,2017-03-05T00:00:00.000,,
14327,1525,2,2017-03-05T00:00:00.000,,
14328,2611,2,2017-03-05T00:00:00.000,,
14329,3175,2,2017-03-05T00:00:00.000,,
14330,3438,2,2017-03-05T00:00:00.000,,
14332,3447,2,2017-03-06T00:00:00.000,,
14333,3431,2,2017-03-06T00:00:00.000,,
14334,3435,2,2017-03-06T00:00:00.000,,
14335,3347,5,2017-03-06T00:00:00.000,3958,
14336,3423,2,2017-03-06T00:00:00.000,,
14337,3449,2,2017-03-06T00:00:00.000,,
14340,481,16,2017-03-07T00:00:00.000,,
14341,3302,2,2017-03-07T00:00:00.000,,
14342,3448,2,2017-03-07T00:00:00.000,,
14343,2564,2,2017-03-07T00:00:00.000,,
14344,3452,2,2017-03-07T00:00:00.000,,
14345,3448,3,2017-03-08T00:00:00.000,,
14346,3452,2,2017-03-08T00:00:00.000,,
14347,3448,15,2017-03-09T00:00:00.000,,
14348,2576,10,2017-03-09T00:00:00.000,,
14349,3453,2,2017-03-09T00:00:00.000,,
14350,3448,2,2017-03-09T00:00:00.000,,
14351,3454,2,2017-03-09T00:00:00.000,,
14352,3439,2,2017-03-09T00:00:00.000,,
14353,3439,5,2017-03-09T00:00:00.000,3470,
14355,2564,2,2017-03-09T00:00:00.000,,
14356,2562,2,2017-03-09T00:00:00.000,,
14357,3447,1,2017-03-10T00:00:00.000,,
14358,3383,2,2017-03-10T00:00:00.000,,
14359,1656,2,2017-03-10T00:00:00.000,,
14360,3455,2,2017-03-10T00:00:00.000,,
14361,3455,2,2017-03-10T00:00:00.000,,
14362,79,5,2017-03-10T00:00:00.000,4009,
14363,2513,2,2017-03-10T00:00:00.000,,
14365,3457,2,2017-03-10T00:00:00.000,,
14366,1656,5,2017-03-11T00:00:00.000,2908,
14367,1532,2,2017-03-12T00:00:00.000,,
14368,171,2,2017-03-12T00:00:00.000,,
14369,2920,2,2017-03-12T00:00:00.000,,
14370,6,2,2017-03-12T00:00:00.000,,
14372,41,2,2017-03-12T00:00:00.000,,
14373,39,5,2017-03-12T00:00:00.000,2702,
14374,3175,2,2017-03-12T00:00:00.000,,
14375,1665,2,2017-03-12T00:00:00.000,,
14376,3111,2,2017-03-12T00:00:00.000,,
14377,58,2,2017-03-12T00:00:00.000,,
14378,3,2,2017-03-12T00:00:00.000,,
14379,15,2,2017-03-12T00:00:00.000,,
14380,81,2,2017-03-12T00:00:00.000,,
14381,498,2,2017-03-12T00:00:00.000,,
14382,3459,3,2017-03-12T00:00:00.000,,
14383,2019,2,2017-03-12T00:00:00.000,,
14384,2030,2,2017-03-12T00:00:00.000,,
14385,3451,2,2017-03-12T00:00:00.000,,
14388,3459,10,2017-03-12T00:00:00.000,,
14389,3460,2,2017-03-13T00:00:00.000,,
14390,3448,15,2017-03-13T00:00:00.000,,
14391,2556,2,2017-03-13T00:00:00.000,,
14392,2555,2,2017-03-13T00:00:00.000,,
14393,2366,2,2017-03-13T00:00:00.000,,
14394,3463,3,2017-03-13T00:00:00.000,,
14395,1532,5,2017-03-13T00:00:00.000,4021,
14396,3076,2,2017-03-14T00:00:00.000,,
14397,1634,1,2017-03-14T00:00:00.000,,
14398,276,2,2017-03-14T00:00:00.000,,
14399,3461,2,2017-03-15T00:00:00.000,,
14400,3461,5,2017-03-15T00:00:00.000,3771,
14401,3418,10,2017-03-15T00:00:00.000,,
14402,3418,3,2017-03-15T00:00:00.000,,
14403,3456,2,2017-03-15T00:00:00.000,,
14404,66,5,2017-03-16T00:00:00.000,2150,
14405,349,5,2017-03-16T00:00:00.000,2150,
14406,3461,2,2017-03-16T00:00:00.000,,
14407,94,2,2017-03-16T00:00:00.000,,
14408,3458,10,2017-03-16T00:00:00.000,,
14409,3439,2,2017-03-16T00:00:00.000,,
14410,3466,2,2017-03-16T00:00:00.000,,
14411,3466,3,2017-03-16T00:00:00.000,,
14412,3466,2,2017-03-16T00:00:00.000,,
14413,2490,2,2017-03-17T00:00:00.000,,
14414,2492,2,2017-03-17T00:00:00.000,,
14415,135,2,2017-03-17T00:00:00.000,,
14416,3466,2,2017-03-17T00:00:00.000,,
14417,3467,2,2017-03-17T00:00:00.000,,
14418,3439,2,2017-03-17T00:00:00.000,,
14419,3441,2,2017-03-17T00:00:00.000,,
14420,3452,2,2017-03-17T00:00:00.000,,
14421,3465,2,2017-03-17T00:00:00.000,,
14422,3460,2,2017-03-17T00:00:00.000,,
14423,3444,2,2017-03-17T00:00:00.000,,
14424,3464,2,2017-03-17T00:00:00.000,,
14425,3456,2,2017-03-17T00:00:00.000,,
14426,3463,2,2017-03-17T00:00:00.000,,
14427,3447,2,2017-03-17T00:00:00.000,,
14428,3462,2,2017-03-17T00:00:00.000,,
14429,3461,2,2017-03-17T00:00:00.000,,
14430,3407,2,2017-03-17T00:00:00.000,,
14433,6,2,2017-03-18T00:00:00.000,,
14434,72,2,2017-03-18T00:00:00.000,,
14435,3460,2,2017-03-19T00:00:00.000,,
14477,6,5,2017-03-19T00:00:00.000,4047,
14478,1549,2,2017-03-21T00:00:00.000,,
14479,3461,16,2017-03-21T00:00:00.000,,
14480,3468,2,2017-03-22T00:00:00.000,,
14482,2562,5,2017-03-22T00:00:00.000,4059,
14483,3448,15,2017-03-22T00:00:00.000,,
14484,2562,2,2017-03-23T00:00:00.000,,
14485,1666,2,2017-03-23T00:00:00.000,,
14486,3473,2,2017-03-23T00:00:00.000,,
14487,3471,2,2017-03-23T00:00:00.000,,
14488,3470,2,2017-03-23T00:00:00.000,,
14489,3474,2,2017-03-23T00:00:00.000,,
14490,3472,2,2017-03-23T00:00:00.000,,
14491,3475,2,2017-03-23T00:00:00.000,,
14492,3076,2,2017-03-23T00:00:00.000,,
14493,3446,2,2017-03-23T00:00:00.000,,
14494,2783,2,2017-03-23T00:00:00.000,,
14496,3472,15,2017-03-24T00:00:00.000,,
14497,1617,16,2017-03-24T00:00:00.000,,
14498,3463,2,2017-03-24T00:00:00.000,,
14499,3456,2,2017-03-24T00:00:00.000,,
14500,2337,2,2017-03-24T00:00:00.000,,
14501,3472,3,2017-03-24T00:00:00.000,,
14502,3472,2,2017-03-24T00:00:00.000,,
14503,3475,15,2017-03-24T00:00:00.000,,
14504,24,2,2017-03-24T00:00:00.000,,
14505,2873,2,2017-03-24T00:00:00.000,,
14506,2587,2,2017-03-24T00:00:00.000,,
14507,3478,2,2017-03-27T00:00:00.000,,
14508,3476,2,2017-03-27T00:00:00.000,,
14509,3478,3,2017-03-27T00:00:00.000,,
14510,81,2,2017-03-28T00:00:00.000,,
14511,2976,2,2017-03-29T00:00:00.000,,
14512,2977,2,2017-03-29T00:00:00.000,,
14513,3482,15,2017-03-29T00:00:00.000,,
14514,3482,10,2017-03-29T00:00:00.000,,
14515,387,2,2017-03-29T00:00:00.000,,
14516,3480,2,2017-03-29T00:00:00.000,,
14517,3481,16,2017-03-29T00:00:00.000,,
14519,3483,15,2017-03-30T00:00:00.000,,
14520,3483,10,2017-03-30T00:00:00.000,,
14521,3479,2,2017-03-30T00:00:00.000,,
14522,3484,2,2017-03-30T00:00:00.000,,
14523,2920,2,2017-03-31T00:00:00.000,,
14524,1849,2,2017-03-31T00:00:00.000,,
14525,1608,2,2017-03-31T00:00:00.000,,
14526,93,2,2017-03-31T00:00:00.000,,
14527,3001,2,2017-03-31T00:00:00.000,,
14528,3481,2,2017-03-31T00:00:00.000,,
14529,3485,2,2017-04-01T00:00:00.000,,
14530,3489,2,2017-04-01T00:00:00.000,,
14531,3488,2,2017-04-01T00:00:00.000,,
14532,3487,2,2017-04-01T00:00:00.000,,
14533,3491,2,2017-04-01T00:00:00.000,,
14534,3492,2,2017-04-01T00:00:00.000,,
14535,3490,2,2017-04-01T00:00:00.000,,
14536,3492,2,2017-04-01T00:00:00.000,,
14538,24,2,2017-04-01T00:00:00.000,,
14539,3486,15,2017-04-01T00:00:00.000,,
14540,3424,2,2017-04-02T00:00:00.000,,
14542,3487,2,2017-04-02T00:00:00.000,,
14543,3485,2,2017-04-02T00:00:00.000,,
14544,1,2,2017-04-02T00:00:00.000,,
14545,1,5,2017-04-02T00:00:00.000,4118,
14546,3493,2,2017-04-02T00:00:00.000,,
14547,3430,3,2017-04-02T00:00:00.000,,
14549,3492,3,2017-04-03T00:00:00.000,,
14550,302,2,2017-04-03T00:00:00.000,,
14551,299,2,2017-04-03T00:00:00.000,,
14552,3496,10,2017-04-03T00:00:00.000,,
14553,3496,3,2017-04-03T00:00:00.000,,
14554,3489,2,2017-04-03T00:00:00.000,,
14556,2742,2,2017-04-04T00:00:00.000,,
14557,3330,2,2017-04-04T00:00:00.000,,
14558,3501,2,2017-04-04T00:00:00.000,,
14559,3490,2,2017-04-04T00:00:00.000,,
14560,3461,2,2017-04-05T00:00:00.000,,
14561,242,5,2017-04-05T00:00:00.000,4131,
14562,242,2,2017-04-05T00:00:00.000,,
14563,243,2,2017-04-05T00:00:00.000,,
14564,3502,3,2017-04-05T00:00:00.000,,
14565,3502,2,2017-04-05T00:00:00.000,,
14566,2029,2,2017-04-05T00:00:00.000,,
14567,121,1,2017-04-05T00:00:00.000,,
14568,3503,2,2017-04-05T00:00:00.000,,
14569,3497,16,2017-04-06T00:00:00.000,,
14570,3495,16,2017-04-06T00:00:00.000,,
14571,3499,2,2017-04-06T00:00:00.000,,
14573,3502,16,2017-04-06T00:00:00.000,,
14574,3503,1,2017-04-07T00:00:00.000,,
14575,3347,5,2017-04-07T00:00:00.000,4142,
14576,3504,2,2017-04-07T00:00:00.000,,
14578,3504,16,2017-04-08T00:00:00.000,,
14579,3508,2,2017-04-08T00:00:00.000,,
14580,3490,1,2017-04-08T00:00:00.000,,
14581,3485,16,2017-04-08T00:00:00.000,,
14582,3511,2,2017-04-08T00:00:00.000,,
14583,3512,2,2017-04-08T00:00:00.000,,
14584,123,5,2017-04-08T00:00:00.000,2908,
14585,3489,2,2017-04-09T00:00:00.000,,
14586,3477,2,2017-04-09T00:00:00.000,,
14587,2568,2,2017-04-09T00:00:00.000,,
14588,3513,2,2017-04-09T00:00:00.000,,
14590,3517,2,2017-04-11T00:00:00.000,,
14591,3517,1,2017-04-11T00:00:00.000,,
14592,3517,2,2017-04-11T00:00:00.000,,
14593,3469,2,2017-04-11T00:00:00.000,,
14594,3518,2,2017-04-11T00:00:00.000,,
14595,3518,2,2017-04-12T00:00:00.000,,
14598,3518,2,2017-04-12T00:00:00.000,,
14599,81,2,2017-04-12T00:00:00.000,,
14600,81,5,2017-04-13T00:00:00.000,4158,
14601,3521,2,2017-04-13T00:00:00.000,,
14602,3518,2,2017-04-13T00:00:00.000,,
14603,3521,2,2017-04-13T00:00:00.000,,
14605,2817,1,2017-04-14T00:00:00.000,,
14606,3511,2,2017-04-15T00:00:00.000,,
14607,42,2,2017-04-15T00:00:00.000,,
14608,3518,2,2017-04-15T00:00:00.000,,
14609,3516,2,2017-04-17T00:00:00.000,,
14610,3517,2,2017-04-17T00:00:00.000,,
14611,1996,2,2017-04-17T00:00:00.000,,
14612,3432,15,2017-04-17T00:00:00.000,,
14613,3169,2,2017-04-17T00:00:00.000,,
14614,3365,5,2017-04-18T00:00:00.000,56,
14616,44,5,2017-04-18T00:00:00.000,4057,
14617,44,2,2017-04-18T00:00:00.000,,
14618,3432,10,2017-04-19T00:00:00.000,,
14619,2087,2,2017-04-19T00:00:00.000,,
14620,2077,3,2017-04-19T00:00:00.000,,
14621,2087,2,2017-04-19T00:00:00.000,,
14622,2095,2,2017-04-19T00:00:00.000,,
14623,2095,2,2017-04-19T00:00:00.000,,
14624,2087,2,2017-04-19T00:00:00.000,,
14625,2076,2,2017-04-19T00:00:00.000,,
14626,2081,2,2017-04-20T00:00:00.000,,
14627,3523,1,2017-04-20T00:00:00.000,,
14628,1923,2,2017-04-20T00:00:00.000,,
14629,1923,5,2017-04-20T00:00:00.000,4179,
14630,1927,2,2017-04-20T00:00:00.000,,
14631,3481,3,2017-04-20T00:00:00.000,,
14632,1500,2,2017-04-20T00:00:00.000,,
14633,349,2,2017-04-20T00:00:00.000,,
14634,1701,2,2017-04-20T00:00:00.000,,
14635,1695,2,2017-04-20T00:00:00.000,,
14636,255,2,2017-04-20T00:00:00.000,,
14637,256,2,2017-04-20T00:00:00.000,,
14638,2095,2,2017-04-20T00:00:00.000,,
14639,3521,2,2017-04-21T00:00:00.000,,
14640,2812,2,2017-04-21T00:00:00.000,,
14641,2813,2,2017-04-21T00:00:00.000,,
14642,1898,2,2017-04-21T00:00:00.000,,
14643,1899,2,2017-04-21T00:00:00.000,,
14644,34,2,2017-04-21T00:00:00.000,,
14645,29,2,2017-04-21T00:00:00.000,,
14646,278,2,2017-04-21T00:00:00.000,,
14647,2828,2,2017-04-21T00:00:00.000,,
14648,3495,2,2017-04-22T00:00:00.000,,
14649,3498,2,2017-04-22T00:00:00.000,,
14650,3519,2,2017-04-22T00:00:00.000,,
14651,3520,2,2017-04-22T00:00:00.000,,
14652,3516,2,2017-04-22T00:00:00.000,,
14653,3517,2,2017-04-22T00:00:00.000,,
14654,3511,2,2017-04-22T00:00:00.000,,
14655,3512,2,2017-04-22T00:00:00.000,,
14656,3515,2,2017-04-22T00:00:00.000,,
14657,3514,2,2017-04-22T00:00:00.000,,
14658,3509,2,2017-04-22T00:00:00.000,,
14659,3513,2,2017-04-22T00:00:00.000,,
14660,3508,2,2017-04-22T00:00:00.000,,
14661,3504,2,2017-04-22T00:00:00.000,,
14662,3523,2,2017-04-22T00:00:00.000,,
14663,3502,2,2017-04-22T00:00:00.000,,
14664,3503,2,2017-04-22T00:00:00.000,,
14665,3497,2,2017-04-22T00:00:00.000,,
14666,3499,2,2017-04-22T00:00:00.000,,
14667,3523,2,2017-04-23T00:00:00.000,,
14668,3408,2,2017-04-23T00:00:00.000,,
14669,3518,2,2017-04-23T00:00:00.000,,
14670,3389,2,2017-04-23T00:00:00.000,,
14671,3440,15,2017-04-24T00:00:00.000,,
14672,1,2,2017-04-24T00:00:00.000,,
14673,3520,2,2017-04-24T00:00:00.000,,
14674,3519,2,2017-04-24T00:00:00.000,,
14675,2557,2,2017-04-24T00:00:00.000,,
14676,1608,2,2017-04-24T00:00:00.000,,
14677,3525,5,2017-04-25T00:00:00.000,4136,
14678,3341,2,2017-04-25T00:00:00.000,,
14679,3342,2,2017-04-25T00:00:00.000,,
14680,3440,15,2017-04-25T00:00:00.000,,
14681,2780,5,2017-04-25T00:00:00.000,3930,
14682,481,2,2017-04-25T00:00:00.000,,
14683,3440,2,2017-04-25T00:00:00.000,,
14684,2309,2,2017-04-25T00:00:00.000,,
14685,3272,2,2017-04-25T00:00:00.000,,
14686,3512,2,2017-04-26T00:00:00.000,,
14687,3527,2,2017-04-26T00:00:00.000,,
14688,3514,2,2017-04-26T00:00:00.000,,
14690,3528,15,2017-04-26T00:00:00.000,,
14691,3528,10,2017-04-26T00:00:00.000,,
14692,3530,2,2017-04-26T00:00:00.000,,
14693,3530,1,2017-04-26T00:00:00.000,,
14695,1653,2,2017-04-27T00:00:00.000,,
14696,1655,2,2017-04-27T00:00:00.000,,
14697,425,5,2017-04-27T00:00:00.000,2804,
14698,425,2,2017-04-27T00:00:00.000,,
14699,3490,2,2017-04-27T00:00:00.000,,
14700,3530,2,2017-04-27T00:00:00.000,,
14701,3531,2,2017-04-28T00:00:00.000,,
14702,2919,2,2017-04-28T00:00:00.000,,
14703,2940,2,2017-04-28T00:00:00.000,,
14704,3533,2,2017-04-28T00:00:00.000,,
14705,3533,2,2017-04-29T00:00:00.000,,
14707,2514,2,2017-04-30T00:00:00.000,,
14709,24,2,2017-04-30T00:00:00.000,,
14711,3443,10,2017-05-01T00:00:00.000,,
14712,64,2,2017-05-01T00:00:00.000,,
14713,56,2,2017-05-01T00:00:00.000,,
14714,3537,15,2017-05-02T00:00:00.000,,
14715,3537,10,2017-05-02T00:00:00.000,,
14716,3537,3,2017-05-02T00:00:00.000,,
14717,3538,3,2017-05-05T00:00:00.000,,
14719,1617,2,2017-05-06T00:00:00.000,,
14720,1883,2,2017-05-07T00:00:00.000,,
14721,1760,2,2017-05-08T00:00:00.000,,
14722,3511,5,2017-05-09T00:00:00.000,4254,
14723,2383,2,2017-05-09T00:00:00.000,,
14724,3539,2,2017-05-10T00:00:00.000,,
14725,3542,2,2017-05-10T00:00:00.000,,
14726,3510,2,2017-05-10T00:00:00.000,,
14727,3387,2,2017-05-10T00:00:00.000,,
14728,3385,2,2017-05-10T00:00:00.000,,
14729,3518,5,2017-05-11T00:00:00.000,2357,
14730,3518,2,2017-05-11T00:00:00.000,,
14731,3541,10,2017-05-11T00:00:00.000,,
14732,3541,3,2017-05-11T00:00:00.000,,
14733,3540,15,2017-05-11T00:00:00.000,,
14734,2647,2,2017-05-11T00:00:00.000,,
14735,1915,2,2017-05-11T00:00:00.000,,
14736,3545,2,2017-05-12T00:00:00.000,,
14737,3544,2,2017-05-12T00:00:00.000,,
14739,1572,2,2017-05-13T00:00:00.000,,
14740,3544,2,2017-05-17T00:00:00.000,,
14741,3547,2,2017-05-18T00:00:00.000,,
14742,3552,2,2017-05-18T00:00:00.000,,
14744,3547,2,2017-05-19T00:00:00.000,,
14745,3546,5,2017-05-19T00:00:00.000,4286,
14746,2650,2,2017-05-19T00:00:00.000,,
14747,3540,10,2017-05-20T00:00:00.000,,
14748,2422,5,2017-05-20T00:00:00.000,4242,
14749,3344,2,2017-05-21T00:00:00.000,,
14750,2422,5,2017-05-21T00:00:00.000,4265,
14751,3554,2,2017-05-22T00:00:00.000,,
14752,3557,2,2017-05-22T00:00:00.000,,
14754,56,2,2017-05-23T00:00:00.000,,
14755,3557,2,2017-05-23T00:00:00.000,,
14756,3555,2,2017-05-23T00:00:00.000,,
14757,3560,1,2017-05-23T00:00:00.000,,
14758,3563,2,2017-05-24T00:00:00.000,,
14759,3563,1,2017-05-24T00:00:00.000,,
14760,3557,2,2017-05-24T00:00:00.000,,
14761,419,2,2017-05-24T00:00:00.000,,
14762,418,2,2017-05-24T00:00:00.000,,
14766,3564,2,2017-05-25T00:00:00.000,,
14767,3561,2,2017-05-25T00:00:00.000,,
14768,3563,2,2017-05-25T00:00:00.000,,
14769,3562,2,2017-05-25T00:00:00.000,,
14770,3559,2,2017-05-25T00:00:00.000,,
14771,3560,2,2017-05-25T00:00:00.000,,
14772,2122,5,2017-05-26T00:00:00.000,3376,
14773,58,5,2017-05-26T00:00:00.000,3376,
14775,3567,2,2017-05-27T00:00:00.000,,
14776,3555,2,2017-05-27T00:00:00.000,,
14777,3556,2,2017-05-27T00:00:00.000,,
14778,3551,2,2017-05-27T00:00:00.000,,
14779,3567,5,2017-05-27T00:00:00.000,4219,
14780,3555,2,2017-05-28T00:00:00.000,,
14782,3539,2,2017-05-28T00:00:00.000,,
14783,3555,2,2017-05-28T00:00:00.000,,
14784,3555,2,2017-05-28T00:00:00.000,,
14785,3574,2,2017-05-28T00:00:00.000,,
14786,3555,2,2017-05-29T00:00:00.000,,
14787,3556,2,2017-05-29T00:00:00.000,,
14788,3574,2,2017-05-29T00:00:00.000,,
14789,3575,2,2017-05-29T00:00:00.000,,
14790,3567,2,2017-05-29T00:00:00.000,,
14791,3568,2,2017-05-29T00:00:00.000,,
14792,3569,2,2017-05-29T00:00:00.000,,
14793,3576,2,2017-05-29T00:00:00.000,,
14794,3575,2,2017-05-29T00:00:00.000,,
14795,3557,2,2017-05-30T00:00:00.000,,
14797,3572,10,2017-05-30T00:00:00.000,,
14798,3572,3,2017-05-30T00:00:00.000,,
14799,3571,15,2017-05-30T00:00:00.000,,
14800,3571,10,2017-05-30T00:00:00.000,,
14801,3577,3,2017-05-30T00:00:00.000,,
14802,3577,3,2017-05-30T00:00:00.000,,
14803,3577,3,2017-05-30T00:00:00.000,,
14804,3577,3,2017-05-30T00:00:00.000,,
14805,3577,3,2017-05-30T00:00:00.000,,
14806,84,2,2017-05-30T00:00:00.000,,
14807,3577,3,2017-05-30T00:00:00.000,,
14808,3559,2,2017-05-30T00:00:00.000,,
14809,328,2,2017-05-30T00:00:00.000,,
14810,3578,2,2017-05-30T00:00:00.000,,
14811,2973,2,2017-05-30T00:00:00.000,,
14812,2280,2,2017-05-30T00:00:00.000,,
14813,3546,2,2017-05-30T00:00:00.000,,
14814,3553,2,2017-05-30T00:00:00.000,,
14815,3557,2,2017-05-30T00:00:00.000,,
14816,3577,15,2017-05-30T00:00:00.000,,
14817,3577,10,2017-05-30T00:00:00.000,,
14818,3548,16,2017-05-30T00:00:00.000,,
14819,3566,16,2017-05-30T00:00:00.000,,
14820,3576,2,2017-05-30T00:00:00.000,,
14821,3578,2,2017-05-30T00:00:00.000,,
14822,1749,2,2017-05-31T00:00:00.000,,
14823,3301,2,2017-05-31T00:00:00.000,,
14824,3581,2,2017-05-31T00:00:00.000,,
14826,3576,2,2017-05-31T00:00:00.000,,
14827,3575,2,2017-05-31T00:00:00.000,,
14828,3578,2,2017-05-31T00:00:00.000,,
14830,3574,2,2017-05-31T00:00:00.000,,
14831,3581,2,2017-06-01T00:00:00.000,,
14832,2588,15,2017-06-01T00:00:00.000,,
14833,3585,2,2017-06-01T00:00:00.000,,
14834,1749,5,2017-06-02T00:00:00.000,4355,
14835,1749,2,2017-06-02T00:00:00.000,,
14836,1759,2,2017-06-02T00:00:00.000,,
14837,3580,2,2017-06-02T00:00:00.000,,
14838,94,5,2017-06-03T00:00:00.000,2150,
14839,94,2,2017-06-03T00:00:00.000,,
14840,3262,2,2017-06-03T00:00:00.000,,
14841,2609,2,2017-06-03T00:00:00.000,,
14842,2683,2,2017-06-03T00:00:00.000,,
14843,3266,2,2017-06-03T00:00:00.000,,
14844,3258,2,2017-06-03T00:00:00.000,,
14845,2588,2,2017-06-03T00:00:00.000,,
14846,3585,2,2017-06-03T00:00:00.000,,
14847,3573,2,2017-06-03T00:00:00.000,,
14848,3582,2,2017-06-03T00:00:00.000,,
14849,3584,2,2017-06-03T00:00:00.000,,
14850,3583,2,2017-06-03T00:00:00.000,,
14851,3494,2,2017-06-03T00:00:00.000,,
14852,3416,2,2017-06-03T00:00:00.000,,
14853,3581,2,2017-06-03T00:00:00.000,,
14854,3548,2,2017-06-03T00:00:00.000,,
14855,3551,2,2017-06-03T00:00:00.000,,
14856,3566,2,2017-06-03T00:00:00.000,,
14857,3580,2,2017-06-03T00:00:00.000,,
14858,3546,2,2017-06-03T00:00:00.000,,
14859,3547,2,2017-06-03T00:00:00.000,,
14860,3579,2,2017-06-03T00:00:00.000,,
14861,3574,2,2017-06-03T00:00:00.000,,
14862,3575,2,2017-06-03T00:00:00.000,,
14863,3578,2,2017-06-03T00:00:00.000,,
14864,3576,2,2017-06-03T00:00:00.000,,
14865,3437,2,2017-06-03T00:00:00.000,,
14866,2169,2,2017-06-03T00:00:00.000,,
14868,3532,2,2017-06-04T00:00:00.000,,
14869,3533,2,2017-06-04T00:00:00.000,,
14870,3529,2,2017-06-04T00:00:00.000,,
14871,3530,2,2017-06-04T00:00:00.000,,
14872,3531,2,2017-06-04T00:00:00.000,,
14873,3582,2,2017-06-05T00:00:00.000,,
14874,3584,2,2017-06-05T00:00:00.000,,
14875,2780,5,2017-06-06T00:00:00.000,2847,
14876,2780,2,2017-06-06T00:00:00.000,,
14877,3499,2,2017-06-06T00:00:00.000,,
14878,56,2,2017-06-06T00:00:00.000,,
14879,64,2,2017-06-06T00:00:00.000,,
14880,2467,5,2017-06-06T00:00:00.000,4368,
14882,3588,3,2017-06-07T00:00:00.000,,
14883,3588,3,2017-06-07T00:00:00.000,,
14884,3588,3,2017-06-07T00:00:00.000,,
14885,3588,3,2017-06-07T00:00:00.000,,
14886,3588,3,2017-06-07T00:00:00.000,,
14887,3588,15,2017-06-07T00:00:00.000,,
14888,3588,3,2017-06-07T00:00:00.000,,
14889,3588,12,2017-06-07T00:00:00.000,,
14890,3588,10,2017-06-07T00:00:00.000,,
14891,2698,2,2017-06-07T00:00:00.000,,
14892,2710,2,2017-06-07T00:00:00.000,,
14893,3593,2,2017-06-08T00:00:00.000,,
14894,2517,2,2017-06-08T00:00:00.000,,
